date,count
2016-02-22,16961142
2016-02-23,17165120
2016-02-24,17284322
2016-02-25,16412207
2016-02-26,16258507
2016-02-27,14583794
2016-02-28,14152276
2016-02-29,16403855
2016-03-01,16338994
2016-03-02,16188308
2016-03-03,15291745
2016-03-04,14832578
2016-03-05,12981222
2016-03-06,13462003
2016-03-07,17102361
2016-03-08,17131343
2016-03-09,17468024
2016-03-10,16286465
2016-03-11,15510598
2016-03-12,14176220
2016-03-13,14126528
2016-03-14,16710302
2016-03-15,16473293
2016-03-16,16050985
2016-03-17,15539667
2016-03-18,15614127
2016-03-19,13811379
2016-03-20,13659823
2016-03-21,15998056
2016-03-22,15369470
2016-03-23,15471693
2016-03-24,14950891
2016-03-25,13944132
2016-03-26,13291863
2016-03-27,12062055
2016-03-28,15151571
2016-03-29,15363402
2016-03-30,15147088
2016-03-31,15028159
2016-04-01,14552157
2016-04-02,12309742
2016-04-03,12618849
2016-04-04,17160869
2016-04-05,17294098
2016-04-06,16728065
2016-04-07,16405348
2016-04-08,15433965
2016-04-09,14098385
2016-04-10,14095729
2016-04-11,16365024
2016-04-12,16506225
2016-04-13,15836749
2016-04-14,15636388
2016-04-15,15499266
2016-04-16,13397219
2016-04-17,13613128
2016-04-18,15906508
2016-04-19,16264807
2016-04-20,15754620
2016-04-21,15216784
2016-04-22,14729566
2016-04-23,13187173
2016-04-24,13527761
2016-04-25,15479194
2016-04-26,15590216
2016-04-27,15024727
2016-04-28,14070530
2016-04-29,14034170
2016-04-30,12308961
2016-05-01,12692436
2016-05-02,16625108
2016-05-03,16397780
2016-05-04,16407996
2016-05-05,15772948
2016-05-06,14860036
2016-05-07,13099696
2016-05-08,12676046
2016-05-09,15183806
2016-05-10,15722946
2016-05-11,15340981
2016-05-12,15090638
2016-05-13,14228515
2016-05-14,12681358
2016-05-15,13133801
2016-05-16,15672805
2016-05-17,15664087
2016-05-18,14916849
2016-05-19,14763734
2016-05-20,14261409
2016-05-21,12669112
2016-05-22,12656125
2016-05-23,14732769
2016-05-24,14773380
2016-05-25,14469962
2016-05-26,14249606
2016-05-27,13555482
2016-05-28,11487271
2016-05-29,11021105
2016-05-30,12501933
2016-05-31,14116944
2016-06-01,14107520
2016-06-02,14067990
2016-06-03,13812016
2016-06-04,11887791
2016-06-05,12184603
2016-06-06,14169646
2016-06-07,16562703
2016-06-08,16668266
2016-06-09,16371897
2016-06-10,16049720
2016-06-11,13572017
2016-06-12,13801582
2016-06-13,16390882
2016-06-14,16443592
2016-06-15,16016671
2016-06-16,15905375
2016-06-17,14938704
2016-06-18,12514390
2016-06-19,12367143
2016-06-20,15378653
2016-06-21,15742999
2016-06-22,15613320
2016-06-23,15279970
2016-06-24,14279294
2016-06-25,12381394
2016-06-26,12138945
2016-06-27,14821540
2016-06-28,15299097
2016-06-29,14841247
2016-06-30,14827835
